id,name,tw97x,tw97y,wgs84x,wgs84y,area,type,type2,payex_major,serviceTime,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,totallargemotor,ChargingStation,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area
2605,萊客有限公司永吉停車場,307346.50777,2771048.7489400000,121.56833281215900,25.04650300980240,信義區,2.0,,100.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
2606,愷譽停車場,303078.77267,2771619.39922,121.52606085339600,25.051810587874600,中山區,2.0,,40.0,臨停：07:30至21:00；月租：24小時,4.0,0.0,0.0,0.0,,,,,,,,,,
2607,驛東交停企業有限公司仁愛站,304473.24516,2770028.2543200000,121.53981802157100,25.03739626098750,大安區,2.0,,80.0,24小時,32.0,0.0,0.0,0.0,,,,,,,,,,
2609,助安168民善停車場,308049.47405,2772522.1526600000,121.57536138018000,25.05977787912430,內湖區,2.0,,100.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
261,百齡橋旁平面停車場,301540.337,2775610.63,121.51096346130200,25.087896385279000,士林區,1.0,2.0,20.0,00:00:00~23:59:59,140.0,0.0,0.0,0.0,,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2610,助安168承德三停車場,301995.82755,2772691.04758,121.5153686492500,25.061522995844200,大同區,2.0,,100.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
2611,台灣捷通華國停車場,303054.69780,2773163.8018800000,121.52588175995900,25.065754190811200,中山區,2.0,,100.0,24小時,4.0,0.0,0.0,0.0,,,,,,,,,,
2612,東展-中華站停車場,301171.54912,2768799.1072,121.50705436451600,25.02641478850900,萬華區,2.0,,60.0,24小時,41.0,0.0,0.0,0.0,,,,,,,,,,
2613,行愛二停車場,308456.61826,2773005.64506,121.57941718415900,25.06412708363610,內湖區,2.0,,,24小時,31.0,0.0,0.0,0.0,,,,,,,,,,
2614,Times和平西路三段,299723.67688,2769721.51112,121.49274120824600,25.03479050579590,萬華區,2.0,,100.0,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,
2615,Times和平西路三段第2,299747.05320,2769694.54293,121.49297187820100,25.034546268615100,萬華區,2.0,,100.0,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,
2616,驛東交停企業有限公司新環南市場站,299423.43072,2769045.16683,121.48974173833100,25.02869429591070,萬華區,2.0,,30.0,24小時,407.0,0.0,0.0,0.0,,,,,,,,,,
2617,詮營新湖三路停車場,308632.47325,2773148.30563,121.58116624992000,25.065408188245200,內湖區,2.0,,30.0,24小時,26.0,0.0,0.0,0.0,,,,,,,,,,
2618,驛林交通股份有限公司基泰忠孝西站停車場,301846.08357,2771050.86295,121.51382273564100,25.0467206309209,中正區,2.0,,100.0,24小時,32.0,0.0,0.0,0.0,,,,,,,,,,
2620,南港新新公園平面停車場,309591.81422,2771593.16829,121.59060756354000,25.05133114979450,南港區,2.0,,20.0,週一至週六09-17時,20.0,0.0,0.0,0.0,,,,,,,,,,
2621,永春陂濕地公園平面停車場,308638.85490,2769587.97733,121.58107796814900,25.033265808486900,信義區,2.0,,40.0,週一至週六09-17時,12.0,0.0,0.0,0.0,,,,,,,,,,
2622,達賢圖書館收費停車場,308346.43150,2764625.39831,121.57797060322100,24.988475403431000,文山區,2.0,,40.0,每日上午8:00至晚上10:00,12.0,0.0,0.0,0.0,,,,,,,,,,
2623,詮營內胡金龍停車場,309946.65400,2775323.02361,121.59428664429100,25.084989558903200,內湖區,2.0,,50.0,24H,25.0,0.0,0.0,0.0,,,,,,,,,,
2624,台灣聯通潭美停車場,309257.77075,2773131.91151,121.58736324982300,25.065235796618800,,2.0,,100.0,24H,19.0,0.0,0.0,9.0,,,,,,,,,,
2625,景美集應廟站停車場,304743.15258,2764959.71275,121.54229163114100,24.99162793661260,文山,2.0,,100.0,24小時,50.0,0.0,0.0,0.0,,,,,,,,,,
2626,Times松江南京,303740.42853,2771511.96839,121.53261407574600,25.050817341347300,中山,2.0,,100.0,24小時,34.0,0.0,0.0,0.0,,,,,,,,,,
2627,松德醫院停車場,308042.65009,2769288.3075,121.57515753789000,25.030583404897800,信義區,2.0,,40.0,24小時,31.0,0.0,0.0,0.0,,,,,,,,,,
2628,沃瑪停車場立德站,297671.22600,2779776.45068,121.47275131372000,25.1256323093897,北投區,2.0,,100.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
2629,西園國宅地下停車場,299589.94710,2768852.30826,121.49138478427400,25.026947720119400,萬華區,2.0,,20.0,24小時,43.0,0.0,0.0,0.0,,,,,,,,,,
264,便利停車場大安地政事務所站,306159.102,2769630.27,121.55650767325900,25.033741666749900,大安區,1.0,2.0,80.0,00:00:00~23:59:59,78.0,157.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266,至誠平面停車場,303590.684,2777178.09,121.53135074861300,25.101975834839400,士林區,1.0,2.0,10.0,00:00:00~23:59:59,81.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
267,關渡醫院旁平面停車場,296963.872,2779186.91,121.46571655561500,25.120332182575700,北投區,1.0,2.0,20.0,00:00:00~23:59:59,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
268,公館路228巷平面停車場,300874.900,2779751.46,121.50451999534200,25.12530196142060,北投區,1.0,2.0,30.0,00:00:00~23:59:59,68.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269,明德臨時平面停車場,302517.948,2778676.97,121.52077225770400,25.115545258518400,士林區,1.0,2.0,30.0,00:00:00~23:59:59,29.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271,文湖平面停車場,306576.505,2775473.22,121.56088384493700,25.08647554522780,內湖區,1.0,2.0,20.0,00:00:00~23:59:59,34.0,0.0,0.0,0.0,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272,龍江平面停車場,304674.689,2771876.14,121.54188753457400,25.054071563029900,中山區,1.0,2.0,30.0,00:00:00~23:59:59,26.0,0.0,0.0,0.0,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283,臺北大橋橋下停車場,301468.543,2772862.15,121.51014890748000,25.063085745497700,大同區,1.0,2.0,30.0,00:00:00~23:59:59,92.0,195.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
297,和平東路四段３８１巷平面停車場,308021.595,2765845.91,121.5748042000640,24.999506564380700,文山區,1.0,2.0,20.0,00:00:00~23:59:59,27.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
298,三福街平面停車場,304800.299,2765709.35,121.5428874405540,24.998393583812900,文山區,1.0,2.0,20.0,00:00:00~23:59:59,38.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
299,台北市立大學天母校區地下停車場,304098.215,2778743.13,121.53644438682100,25.11608667324250,士林區,1.0,2.0,40.0,00:00:00~23:59:59,462.0,343.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
300,吉祥平面停車場,306627.385,2771470.14,121.56122353352600,25.050334374350500,松山區,1.0,2.0,30.0,00:00:00~23:59:59,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
301,南港車站地下停車場,310916.830,2771684.95,121.60374313088900,25.05210694486870,南港區,1.0,2.0,40.0,00:00:00~23:59:59,1123.0,1073.0,0.0,0.0,0.0,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
308,延平北路5段1巷平面停車場,301422.036,2774603.04,121.50975300317900,25.078803974815200,士林區,1.0,1.0,20.0,00:00:00~23:59:59,157.0,18.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
309,景豐臨時平面停車場,304985.047,2766176.03,121.5447361858840,25.002600067926600,文山區,1.0,2.0,20.0,00:00:00~23:59:59,45.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
310,中央北路四段平面停車場,297159.295,2780049.99,121.46768407597600,25.128117907411600,北投區,1.0,2.0,10.0,00:00:00~23:59:59,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311,天母公園平面停車場,303571.557,2779773.27,121.5312623705530,25.125405422125400,士林區,1.0,2.0,30.0,00:00:00~23:59:59,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
312,行義路平面停車場,303060.394,2779595.39,121.52618652288600,25.123817630394800,北投區,1.0,2.0,30.0,00:00:00~23:59:59,18.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
313,社中街平面停車場,301496.803,2775809.81,121.51053934577900,25.08969605088940,士林區,1.0,2.0,20.0,00:00:00~23:59:59,32.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
314,社正路平面停車場,301349.788,2775629.03,121.50907513221900,25.088068991942100,士林區,1.0,2.0,30.0,00:00:00~23:59:59,33.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
317,臺北市萬華區行政中心地下停車場,300440.688,2769721.18,121.49984626990200,25.034763788629500,萬華區,1.0,2.0,30.0,00:00:00~23:59:59,210.0,0.0,0.0,0.0,,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0
318,華江橋下雙層停車場,299582.988,2769792.23,121.49134962293100,25.035433572219900,萬華區,1.0,2.0,20.0,00:00:00~23:59:59,157.0,233.0,0.0,0.0,,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
320,昆陽捷運站旁平面停車場,309430.967,2771384.01,121.58900446903300,25.049449231459800,南港區,1.0,2.0,30.0,00:00:00~23:59:59,47.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
321,昆陽捷運站旁平面停車場(二),309430.967,2771384.01,121.58900446903300,25.049449231459800,南港區,1.0,2.0,30.0,00:00:00~23:59:59,41.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
322,昆陽捷運站旁平面停車場(三),309430.967,2771384.01,121.58900446903300,25.049449231459800,南港區,1.0,2.0,30.0,00:00:00~23:59:59,36.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
324,松德停車場,307844.980,2769708.0,121.57321646362300,25.034379909156000,信義區,1.0,2.0,100.0,00:00:00~23:59:59,56.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
326,興隆市場旁停車場,305227.933,2765851.91,121.54712940892400,24.99966509182930,文山區,1.0,2.0,20.0,00:00:00~23:59:59,43.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
327,溪洲街平面停車場,304043.854,2766348.57,121.53541887387500,25.004191609552200,文山區,1.0,2.0,20.0,00:00:00~23:59:59,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
328,吳興街284巷臨時平面停車場,306886.206,2768679.0,121.56367338879100,25.025126533958300,信義區,1.0,2.0,30.0,00:00:00~23:59:59,50.0,40.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
331,耕莘文教院前平面停車場,303381.171,2768033.37,121.52891896467900,25.019425440518400,中正區,1.0,2.0,30.0,00:00:00~23:59:59,59.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
333,同安街平面停車場,302565.956,2768203.59,121.52084828447200,25.020990699085300,中正區,1.0,2.0,20.0,00:00:00~23:59:59,21.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
334,臺北市文山運動中心停車場,306433.868,2765554.19,121.5590637017600,24.996932872282000,文山區,1.0,2.0,30.0,00:00:00~23:59:59,81.0,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0
335,大理地下停車場,299804.944,2769652.08,121.49354400050600,25.034161009061100,萬華區,1.0,2.0,20.0,00:00:00~23:59:59,51.0,0.0,0.0,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
336,松山火車站東側機車停車場,308335.832,2771349.94,121.57814987561100,25.04918429005620,信義區,1.0,2.0,30.0,00:00:00~23:59:59,0.0,1658.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338,好市多北投分公司,297534.647,2779908.02,121.47140146635500,25.12682442072630,北投區,1.0,2.0,100.0,00:00:00~23:59:59,704.0,0.0,0.0,0.0,0.0,14.0,,,0.0,0.0,0.0,0.0,0.0,0.0
339,濱江市場地下停車場,304211.006,2773378.46,121.53735122582900,25.06765106783830,中山區,1.0,2.0,30.0,00:00:00~23:59:59,357.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340,南港立體停車場,311197.025,2771721.46,121.60652162656500,25.052425237176700,南港區,1.0,2.0,40.0,00:00:00~23:59:59,406.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
341,台北企業總部湖區地下停車場,309208.065,2772468.99,121.58684207789400,25.05925300112180,內湖區,1.0,2.0,60.0,00:00:00~23:59:59,355.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
342,國立臺灣大學水源停車場,303484.319,2767407.48,121.5299167010920,25.01377128219990,中正區,1.0,2.0,30.0,00:00:00~23:59:59,146.0,0.0,0.0,0.0,,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
343,好市多內湖分公司,308126.360,2772986.09,121.57614299682400,25.063963280997400,內湖區,1.0,2.0,,00:00:00~23:59:59,690.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
345,光復東村廣場平面停車場,304601.536,2771753.98,121.54115768929500,25.052971356505000,中山區,1.0,2.0,60.0,00:00:00~23:59:59,182.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3518,萬喆停車場,300002.76903,2768641.60379,121.49546766222800,25.025031899030800,萬華區,2.0,,30.0,臨停：07-22時；月租：24小時,43.0,22.0,0.0,0.0,,,,,,,,,,
3524,海基會地下二樓停車場,305258.87570,2774706.66745,121.5477909079920,25.079604009068600,中山區,2.0,,0.0,24小時,62.0,0.0,0.0,0.0,,,,,,,,,,
3525,長揚停車場基湖二站,306940.69222,2774509.14243,121.56445424384600,25.077758313950900,中山區,2.0,,0.0,24小時,14.0,0.0,0.0,0.0,,,,,,,,,,
3526,錦江開發股份有限公司內湖營業所,308429.57919,2772384.2771900000,121.57912281681100,25.05851851641550,內湖區,2.0,,40.0,24小時,33.0,0.0,0.0,0.0,,,,,,,,,,
3527,百齡國小附設停車場,302273.09802,2775422.66659,121.5182205692710,25.086174276341900,士林區,2.0,,0.0,平日19-07時；假日（含國定例假日）全日開放,8.0,0.0,0.0,0.0,,,,,,,,,,
3528,中山北路二段停車場,302792.76175,2772512.49189,121.52326054231400,25.05988338382410,中山區,2.0,,200.0,24小時,10.0,0.0,0.0,0.0,,,,,,,,,,
3529,台北市內湖區麗山國民小學停車場,307765.49311,2775049.1177,121.57265286931600,25.08260180192730,內湖區,2.0,,0.0,平日下午6時至翌日上午7時；例假日全天開放,36.0,0.0,0.0,0.0,,,,,,,,,,
353,國立台灣大學生醫工程館地下停車場,0.000,0.0,118.7545660707320,0.0,大安區,1.0,2.0,40.0,00:00:00~23:59:59,117.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3531,Uspace智慧停車場(瑞光場),308759.32472,2773688.1354,121.58244659920400,25.070276753919700,內湖區,2.0,,60.0,24小時,15.0,0.0,0.0,0.0,,,,,,,,,,
3532,Uspace車位共享平台停車場(內湖區),308231.39567,2774929.5662,121.5772663050450,25.081504618570500,內湖區,2.0,,60.0,每日不逾8小時，每月不逾240小時,3.0,0.0,0.0,0.0,,,,,,,,,,
3533,信義路5段150巷臨時平面停車場,307574.50238,2768774.08588,121.57049727547000,25.02595894296160,信義區,2.0,,20.0,24小時,30.0,0.0,0.0,0.0,,,,,,,,,,
3536,臺北市實踐國民中學收費停車場,306261.87903,2764105.2763900000,121.55730096966200,24.98385852311570,文山區,2.0,,20.0,24小時,32.0,0.0,0.0,0.0,,,,,,,,,,
3537,明道樓後方停車場,301606.43840,2769178.98256,121.51137772228100,25.02982953690310,中正區,2.0,,0.0,夜間：周一至周日21:40-07:00；假日：週六日國定假日07:00-21:40。,20.0,0.0,0.0,0.0,,,,,,,,,,
3538,禾典福林站,302364.88754,2776300.8494,121.51916396609300,25.09409924310750,士林區,2.0,,80.0,24小時,29.0,0.0,0.0,0.0,,,,,,,,,,
3539,臺北市立三民國民中學停車場,309158.52243,2773573.3428600000,121.58639851361100,25.0692248502768,內湖區,2.0,,0.0,平日18:00至翌日07:00；假日全天,8.0,0.0,0.0,0.0,,,,,,,,,,
354,國立台灣大學芳蘭第一平面停車場,305001.804,2767239.72,121.54494456079500,25.012202414457200,大安區,1.0,2.0,40.0,00:00:00~23:59:59,36.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3544,信義大安平面停車場,305084.00479,2769608.50843,121.5458535314880,25.03358471575610,大安區,2.0,,50.0,24小時,4.0,0.0,0.0,0.0,,,,,,,,,,
3546,TIMES 信義路二段,303569.02166,2769641.3098,121.53084263499100,25.033935225530600,中正區,2.0,,100.0,24小時,18.0,0.0,0.0,0.0,,,,,,,,,,
3547,大業平面停車場,300197.55975,2780215.64328,121.49782008218500,25.12951526604000,北投區,2.0,,40.0,24小時,97.0,0.0,0.0,0.0,,,,,,,,,,
355,臺北市立聯合醫院忠孝院區停車場,309200.545,2771053.11,121.58670669512700,25.04647095331340,南港區,1.0,2.0,40.0,00:00:00~23:59:59,20.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3550,UPARK車位共享平台停車場(信義區),306436.98078,2769821.2342,121.55926902152100,25.035455337583100,信義區,2.0,,100.0,每月8小時估算，每月不逾240小時,5.0,0.0,0.0,0.0,,,,,,,,,,
3551,正好停松山站停車場,308249.26492,2771265.18017,121.57728838477400,25.048422426444000,信義區,2.0,,,24小時,35.0,0.0,0.0,0.0,,,,,,,,,,
3552,Times北投三合街一段,300947.88184,2779956.08965,121.50525132324500,25.12714686742340,北投區,2.0,,100.0,24小時,94.0,0.0,0.0,0.0,,,,,,,,,,
3553,臺北市濱江國民中學B1停車場,306622.98104,2774707.75119,121.56131306149000,25.07956326799290,中山區,2.0,,0.0,平日：週一至五19-07時；假日：週六至一07時；國定假日：從前一日19時至國定假日結束後07時。,23.0,0.0,0.0,0.0,,,,,,,,,,
3554,便利停車場潭美站,309285.45123,2772783.56167,121.58762260605300,25.062089868451300,內湖區,2.0,,40.0,24小時,249.0,0.0,0.0,0.0,,,,,,,,,,
3555,源座停車場,305776.82291,2768227.7929,121.55266291248700,25.021094341857400,大安區,2.0,,0.0,24小時,32.0,0.0,0.0,0.0,,,,,,,,,,
3556,瑠公國中停車場,309204.09554,2770020.2163300000,121.58669751355000,25.037145998578100,信義區,2.0,,100.0,週一至五19-07時；週六日及國定假日07-07時,25.0,0.0,0.0,0.0,,,,,,,,,,
3558,五常街臨時平面停車場,304714.36958,2773023.87652,121.54232640461100,25.064431783415900,中山區,2.0,,40.0,週一至週六09-17時,34.0,0.0,0.0,0.0,,,,,,,,,,
356,臺北市立聯合醫院和平婦幼院區停車場,302405.295,2769099.29,121.519290457097,25.029082628991200,中正區,1.0,2.0,40.0,00:00:00~23:59:59,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3561,林森北機車停車場,302887.50620,2771225.75506,121.5241501728360,25.0482634923644,中山區,2.0,,0.0,24小時,0.0,7.0,0.0,0.0,,,,,,,,,,
3562,UPARK車位共享平臺停車場(松山區),305062.38173,2772721.50101,121.54576366881900,25.061689330377800,松山區,2.0,,100.0,"每日8小時,每月不逾240小時",25.0,0.0,0.0,0.0,,,,,,,,,,
3563,洲美快速道路橋下平面停車場,300340.87049,2779251.4928600000,121.49920591072600,25.12080624496650,北投區,2.0,,50.0,週一至六09-17時,26.0,0.0,0.0,0.0,,,,,,,,,,
3564,叭叭房承德大樓地下室停車場,302272.66258,2773588.89845,121.5181465705130,25.069619184531800,大同區,2.0,,100.0,24小時,29.0,0.0,0.0,0.0,,,,,,,,,,
3565,百鳴停車場一德站,297433.80743,2779767.37216,121.4703966038390,25.12555783993300,北投區,2.0,,100.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
3566,嘟嘟房光輝2站,306050.01834,2764338.7727100000,121.55521193205400,24.985974365227500,文山區,2.0,,0.0,24小時,12.0,0.0,0.0,0.0,,,,,,,,,,
3567,忠孝五停車場,307816.83387,2770139.27745,121.57295564581700,25.038274507961600,信義區,2.0,,70.0,24小時,33.0,0.0,0.0,0.0,,,,,,,,,,
3568,驛林交通股份有限公司南京塔悠站,307568.50757,2771654.63084,121.57055817286000,25.051964401935800,松山區,2.0,,80.0,24小時,30.0,0.0,0.0,0.0,,,,,,,,,,
3569,紅樓站停車場,301031.27692,2770525.5032100000,121.50572835688200,25.04200540549900,萬華區,2.0,,80.0,24小時,5.0,0.0,0.0,0.0,,,,,,,,,,
357,臺北市立聯合醫院和平院區停車場,301197.481,2769817.13,121.50734910683800,25.03560461098130,中正區,1.0,2.0,40.0,00:00:00~23:59:59,9.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3570,福林路平面停車場,303736.38633,2776553.1033100000,121.53277089366900,25.09632835396480,士林區,2.0,,30.0,週一至週日09-17時,79.0,50.0,0.0,0.0,,,,,,,,,,
3573,富山溫州街停車場,303845.17912,2768571.20816,121.53353734901200,25.02426459714980,大安區,2.0,,80.0,24小時,16.0,0.0,0.0,0.0,,,,,,,,,,
3574,車堡寶實業股份有限公司文德場,308916.89257,2774582.60568,121.58404671461200,25.078345735970600,內湖區,2.0,,100.0,24小時,35.0,0.0,0.0,0.0,,,,,,,,,,
3575,天成車業服務股份有限公司重陽停車場,310606.47691,2772355.53405,121.60069688149100,25.05817332531790,南港區,2.0,,60.0,24小時,48.0,0.0,0.0,0.0,,,,,,,,,,
3576,驛林交通股份有限公司頂好同安站,302627.46793,2768465.72566,121.52146775249400,25.023355118171900,中正區,2.0,,80.0,24小時,17.0,0.0,0.0,0.0,,,,,,,,,,
3577,富山路停車場,305911.55358,2764628.65132,121.55385212395000,24.988596492397700,文山區,2.0,,40.0,24小時,11.0,0.0,0.0,0.0,,,,,,,,,,
358,臺北市立聯合醫院仁愛院區停車場,304996.635,2770040.0,121.54500498543500,25.037483368490100,大安區,1.0,2.0,40.0,00:00:00~23:59:59,61.0,0.0,0.0,0.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3580,榮帝科技敬業一路平面停車場,305727.25467,2775212.14157,121.55245434244000,25.08415015014670,中山區,2.0,,100.0,24小時,122.0,0.0,0.0,0.0,,,,,,,,,,
3581,榮帝科技敬業二路平面停車場,305968.46492,2774865.93348,121.55483141213800,25.08101571182990,中山區,2.0,,100.0,24小時,246.0,0.0,0.0,0.0,,,,,,,,,,
3582,助安168昆陽三停車場,309654.00852,2771571.21587,121.5912229875460,25.05113051483090,南港區,2.0,,60.0,24小時,49.0,0.0,0.0,0.0,,,,,,,,,,
3583,東門市場機車停車場,303233.61381,2769706.30337,121.52752152905300,25.034533819338700,中正區,2.0,,0.0,24小時,0.0,13.0,0.0,0.0,,,,,,,,,,
3584,台肥南港停車場,312139.84739,2771913.5003400000,121.61587414767900,25.054120488928100,南港區,2.0,,0.0,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,
3585,三陽安康平面停車場,309869.08226,2772766.92229,121.59340644401100,25.06191664721790,內湖區,2.0,,30.0,24小時,119.0,0.0,0.0,0.0,,,,,,,,,,
3587,萬麗酒店停車場,303375.36800,2776194.0269300000,121.52917774331300,25.09309946655880,士林區,2.0,,40.0,24小時,190.0,0.0,0.0,0.0,,,,,,,,,,
359,臺北市立聯合醫院中興院區停車場,301315.176,2771530.12,121.50857916899800,25.051065451900700,大同區,1.0,2.0,40.0,00:00:00~23:59:59,80.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3590,嘟嘟房內湖洲子站停車場,307780.50079,2774670.48827,121.57278573454000,25.07918302518370,內湖區,2.0,,60.0,24小時,37.0,0.0,0.0,0.0,,,,,,,,,,
3591,助安168仁愛停車場,305216.18035,2769986.26937,121.54717840313800,25.036990297305800,大安區,2.0,,80.0,24小時,3.0,0.0,0.0,0.0,,,,,,,,,,
3592,Times 北寧路,305794.78753,2771389.94103,121.55296887165200,25.049641292487400,松山區,2.0,,100.0,24小時,16.0,0.0,0.0,0.0,,,,,,,,,,
3597,中華道明會停車場,303455.09206,2773040.35869,121.52984556794300,25.06462564682740,中山區,2.0,,60.0,24小時,6.0,0.0,0.0,0.0,,,,,,,,,,
3598,延平第一停車場,301611.81622,2772445.40662,121.5115533448990,25.059318522813900,大同區,2.0,,30.0,24小時,18.0,0.0,0.0,0.0,,,,,,,,,,
3599,昭財投資股份有限公司基河停車場,302485.03037,2776309.61862,121.52035540061500,25.0941742376755,士林區,2.0,,50.0,24小時,432.0,0.0,0.0,0.0,,,,,,,,,,
360,臺北市立聯合醫院陽明院區停車場,303619.153,2777586.23,121.53164893932400,25.105659456663800,士林區,1.0,2.0,40.0,00:00:00~23:59:59,39.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
3600,叭叭房新光醫院平面停車場,302482.06785,2776484.00563,121.520332689312,25.09574868801570,士林區,2.0,,100.0,24小時,343.0,150.0,0.0,0.0,,,,,,,,,,
3602,嘟嘟房玉成3站停車場,308917.93966,2771299.98875,121.58391660806400,25.048710772884000,南港區,2.0,,,24小時,147.0,0.0,0.0,0.0,,,,,,,,,,
3603,客委會臨時平面停車場,304807.30340,2769675.1527,121.54311431259500,25.03419642125450,大安區,2.0,,60.0,週一至週六07-20時,17.0,0.0,0.0,0.0,,,,,,,,,,
3604,Times 杭州南路第4,303014.71273,2770018.1486300000,121.52536437959900,25.037356829110300,中正區,2.0,,100.0,24小時,10.0,0.0,0.0,0.0,,,,,,,,,,
3605,民權西機車停車場,301988.15147,2772829.4213800000,121.51529779353400,25.062772490297900,大同區,2.0,,0.0,24小時,0.0,16.0,0.0,0.0,,,,,,,,,,
3606,Times 新湖二路第2,308481.56648,2772717.33424,121.57965221189400,25.06152329389000,內湖區,2.0,,100.0,24小時,102.0,0.0,0.0,0.0,,,,,,,,,,
3608,嘟嘟房內湖新明站停車場,309190.31229,2772327.31717,121.58666003919800,25.057974697227600,內湖區,2.0,,60.0,24小時,65.0,0.0,0.0,0.0,,,,,,,,,,
361,嘟嘟房南港展覽館停車場,312442.831,2772103.92,121.61888554310100,25.05582707541030,南港區,1.0,2.0,30.0,00:00:00~23:59:59,633.0,1806.0,0.0,0.0,12.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3612,嘟嘟房天母北站停車場,303131.70063,2779411.8827400000,121.52688652424200,25.12215844259510,士林區,2.0,,100.0,24小時,10.0,0.0,0.0,0.0,,,,,,,,,,
