,id,availablecar,availablemotor,availablebus,ChargeStation.scoketStatusList,wgs84x,wgs84y,totalcar,totalmotor,totalbike,payex,payex_major,Time,time
63,075,18,-9,-9,,121.56116282413171,25.050012844291853,354.0,0.0,20.0,"計時：週一至週五30元/時，周六至周日、政府行政機關放假之紀念日、民俗節日及政府機關彈性調整放假日40元/時，全程以半小時計費。月租：全日5,200元，日間(07-19)4,400元，夜間(19-08)2,400元，全日里民優惠(復盛里、東光里、新聚里、安平里)4,160元，全日所在地里里民優惠(吉祥里)3,640元。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
64,076,-3,0,-9,,121.545570234312,25.1548731256361,134.0,152.0,0.0,計時：週一至週五：小型車每小時20元；大客車每小時40元。週六日、政府行政機關放假之紀念日及民俗節日：小型車每小時30元；大客車每小時60元(全程以半小時計算收費)。計次：機車每次20元。花季及海芋季期間所有車種之收費費率及方式，依停管處通知之收費標準及方式實施。每日19時至羿日07時(含例假日)開放免費停車。,20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
65,077,31,0,-9,,121.53927447597653,25.158503116045146,36.0,0.0,0.0,計時：週一至週五：小型車每小時20元；大客車每小時40元。週六日、政府行政機關放假之紀念日及民俗節日：小型車每小時30元；大客車每小時60元(全程以半小時計算收費)。花季及海芋季期間所有車種之收費費率及方式，4月6日前僅開放身心障礙停車。,20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
66,078,215,-9,-9,"[{'spot_abrv': 'EC29', 'spot_status': '待機中'}, {'spot_abrv': 'EC30', 'spot_status': '充電中'}]",121.56774586324042,25.08151817759481,396.0,0.0,31.0,"俗日全日使用)，夜間月票1,000元(週一至週五15-1，週六、週日與行政機關放假之紀念日與民俗日全日使用)。",0.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
67,079,6,-9,-9,"[{'spot_abrv': 'EC21', 'spot_status': '充電中'}, {'spot_abrv': 'EC22', 'spot_status': '待機中'}]",121.55666428261007,25.04099882949353,432.0,0.0,18.0,"計時：40元/時(08-22)，30元/時(22-翌日08)，全程半小時計費。月租：全日7,200元/月，日間4,200元/月(08-20)，夜間3,600元/月(20-翌日08)，全日里民優惠5,760元/月，所在地全日里民優惠5,040元/月。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
68,080,80,308,-9,"[{'spot_abrv': 'EC99-143', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-144', 'spot_status': '充電完成'}, {'spot_abrv': 'EC99-145', 'spot_status': '充電中'}, {'spot_abrv': 'EC99-146', 'spot_status': '充電中'}]",121.53862535992742,25.023498468208214,730.0,370.0,24.0,"計時：30元/時，全程以半小時計費。月租：全日4,320元/月，日間(07-19)2,700元，夜間(19-08)1,800元，。機車計次：20元/次。機車月租：300元/月。本場提供計程車免費一小時服務。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
69,081,-9,-9,-9,,121.61911792883268,25.072117430323143,156.0,0.0,0.0,"計時：30元/時，全程以半小時計費。月租：4,000元，所在里優惠月票2,800元(康樂里)，優惠里月票3,200元(安泰、內溝、東湖里)。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
70,082,35,-9,-9,"[{'spot_abrv': 'EC49', 'spot_status': '充電中'}, {'spot_abrv': 'EC50', 'spot_status': '待機中'}]",121.52469134254744,25.0591631149107,229.0,63.0,0.0,"計時：小型車40元/時(8-24)，30元/時(0-8)，全程以半小時計費。月票：小型車全日月票4,800元，機車全日月票300元。計次：機車20元/次，隔日另計。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
71,084,46,-9,-9,,121.6015782241981,25.07310010711689,235.0,0.0,0.0,"計時:20元(08-18時)，10元(18-隔日08時)，全程以半小時計費。月租:2,500元/月，里民優惠1,750元/月(金湖里)，2,000元/月(寶湖里、紫雲里)。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
72,085,95,51,-9,,121.54062923380621,25.00442672384011,420.0,361.0,0.0,"計時：小型車20元/時，機車10元/時，當日當次最高收費上限20元(隔日另計)，全程以半小時計費。月租：全日3,500元/月，日間2,400元/月(07-19)，夜間月票1,500元/月(19-08)，全日里民優惠(萬盛里)2,450元/月，全日里民優惠(萬年里、萬祥里、萬隆里、萬有里、興豐里)2,800元/月，機車全日300元/月。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
73,086,-9,-9,-9,,121.52352311078563,25.11859281170634,215.0,104.0,0.0,"計時：小型車40元/時(8-23時)，20元/時(23-翌日8時)；機車10元/時，當日最高收費上限20元(隔日另計)；全程以半小時計費。全日月租：小型車4,200元，里民優惠3,360元/月(優惠里振華里、永欣里、天壽里、天玉里)，所在里民優惠2,940元/月(榮華里）。機車300元/月。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
74,087,49,340,-9,"[{'spot_abrv': 'EC99-131', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-132', 'spot_status': '待機中'}]",121.54705908949036,25.060682532041263,341.0,418.0,0.0,"小型車計時：30元/時，機車計時：10元/時，當日當次最高收費上限20元(隔日另計)，全程以半小時計費。小型車全日月票5,750元/月，夜間月票3,200元/月(19-08)，機車全日月票300元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
75,088,20,119,-9,"[{'spot_abrv': 'EC35', 'spot_status': '待機中'}, {'spot_abrv': 'EC36', 'spot_status': '待機中'}]",121.56674886765181,25.030915461015983,362.0,211.0,0.0,"小型車：計時30元(全程以半小時計費)。全日優惠月票5,000元，日間月票2,600元(7-19)，夜間月票2,600元(19-8)，所在里(三張里)優惠月票3,500元，優惠里(景新里、西村里、安康里、三犁里)優惠4,000元，機車：月票300元，計次20元(隔日另計)",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
76,089,1,-9,-9,"[{'spot_abrv': 'EC99-123', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-124', 'spot_status': '待機中'}]",121.58069990389411,25.04224253348152,219.0,71.0,0.0,"計時：小型車30元/時，機車10元/時(當日當次最高收費上限20元，隔日另計)全程以半小時計費。月租：小型車6,000元/月；機車300元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
77,090,48,-9,-9,,121.491268681117,25.02862997075016,184.0,0.0,0.0,"計時：30元/時，全程以半小時計費。月租：全日5,200元。所在里里民優惠(和德里、綠堤里)3,640元/月，里民優惠(和平里、華江里、錦德里)4,160元/月，日間(周一至周日7時至19時)3,600元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
78,091,28,-9,-9,,121.50005206628359,25.036264020806648,533.0,0.0,0.0,"計時：週一至週五30元/時(08-22)，10元/時(22-08)；週六日、政府行政機關放假之紀念日及民俗節日40元/時(08-22)，10元/時(22-08)，機車10元/時，機車當日當次收費上限20元(隔日另計)，全程以半小時計費。月租：全日4,800元/月，全日里民優惠(青山里、富福里、福音里、糖部里)3,840元/月。所在里全日里民優惠(富民里)3,360元/月，日間(每日07-19時)，日間時段性(每日10-22時)、夜間(每日17-08時)2,400元/月，機車全日300元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
79,092,58,-9,-9,,121.56163065857805,25.079499401386727,215.0,138.0,15.0,計時:日間20元/時(8-18)，夜間10元/時(18-08)，全程以半小時計費，每晚上限30元。全日月票2500元/月，日間1500元/月(7-20)，夜間500元/月(18-翌日08),20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
80,093,0,29,-9,"[{'spot_abrv': 'EC13', 'spot_status': '待機中'}, {'spot_abrv': 'EC14', 'spot_status': '待機中'}]",121.51838593842415,25.05398599047973,246.0,176.0,0.0,"計時：小型車周一至周五30元/時，小型車周六至周日與行政機關放假之紀念日及民俗節日(10-22)40元/時，(22-10)30元/時，全程以半小時計費。月租：小型車全日月票5,760元，機車全日月票300元，機車20元/次，隔日另計。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
81,094,27,48,-9,,121.52456777018541,25.08228764421285,142.0,155.0,0.0,"計時：小型車平日20元/時(06-24)，10元/時(00-06)；假日40元/時(16-24)，30元/時(00-16)。全程以半小時計費。限時月票：1,500元/月(平日周一至周五06-22時)。月票：3,000元/月。機車：計次收費20元/次，隔日另計(凌晨2時為基準跨日另計費)月票：300元/月。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
82,095,7,-9,-9,,121.49814719627571,25.132834907815838,87.0,0.0,0.0,"計時：平日30元/時(06-24)，10元/時(00-06)，假日40元/時(11-22)，30元/時(06-11，22-24)，10元/時(00-06)，車輛進場未滿10分鐘內免費，全程以半小時計費。全時月租：3,500元。機車：20元/次(以凌晨2時為跨日基準)。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
83,096,30,84,-9,,121.51278040820694,25.11440136919143,472.0,179.0,48.0,"計時：小型車30元/時(全程以半小時計費)。月租：全日月票4,600元/月；里民優惠3,680元/月(優惠里：北投區榮光里、福興里、吉慶里、永明里、振華里、尊賢里)；所在地里3,220元/月(所在地里：北投區吉利里(含榮光里24鄰)；日間優惠月票(07-19時)3,000元/月、夜間優惠月票(19-翌日07時)2,000元/月。機車免費。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
84,097,21,-9,-9,"[{'spot_abrv': 'EC71', 'spot_status': '待機中'}, {'spot_abrv': 'EC72', 'spot_status': '待機中'}]",121.50828358013872,25.080663196584663,107.0,0.0,0.0,"每小時20元，(全程以半小時計費)。月租：全日優惠4,200元，所在里(富光里)優惠2,940元，半徑300公尺鄰近里(福順里、葫蘆里、大同區老師里)優惠3,360元，夜間(19-08)優惠1,500元。本場提供計程車免",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
85,098,51,-9,-9,,121.57794698533894,25.08052580730791,239.0,0.0,0.0,"計時：30元/時，全程以半小時計費。月租：全日月票3,600元/月，全日里民(港都里、港墘里、港華里、瑞陽里、湖濱里)月票2,880/月所在地里民(港富里)月票2,520/。夜間月票2,200(週一至週五20-8)；週六、日與行政機關放假之紀念日、民俗日全日可停放",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
86,099,82,-9,-9,"[{'spot_abrv': 'EC47', 'spot_status': '待機中'}, {'spot_abrv': 'EC48', 'spot_status': '待機中'}]",121.53025562261276,25.04957251678417,284.0,0.0,0.0,"計時：30元/時，全程半小時計費。月租：全日4,800元，日間3,500元(7-19)，夜間2,000元(19-8)。機車計次：20元/次。機車月租300元/月。本場提供計程車免費一小時服務。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
87,100,61,-9,-9,,121.50194291036804,25.136543981189966,334.0,55.0,0.0,計時：小型車30元/時(全程以半小時計價)。月票：全日月票3000元；日間2000元(07-20)；夜間1200元(周一至周五19-08及周六、日與行政機關放假之紀念日、民俗日全日使用)。機車：10元/時，最高上限20元，月租300元,30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
88,101,-3,-9,-9,,121.58393047286131,25.0006973053027,692.0,0.0,0.0,每次120元，隔夜車另計天數(以凌晨零時為基準)。,120.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
89,102,48,31,-9,"[{'spot_abrv': 'EC79', 'spot_status': '待機中'}, {'spot_abrv': 'EC80', 'spot_status': '待機中'}]",121.52199445348845,25.08978466156968,182.0,62.0,0.0,"計時：小型車周一至周四(0-9)10元/時，(9-22)40元/時，(22-24)10元/時，小型車周五至周日及行政機關放假之紀念日及民俗節日(0-8)10元/時，(8-12)30元/時，(12-24)50元/時，全程以半小時計費。月租：小型車全日月票4,800元，日間月票2,000元(7-19)，機車全日月票300元，機車20元/次，隔日另計。",10.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
90,103,223,30,-9,"[{'spot_abrv': 'EC33', 'spot_status': '充電中'}, {'spot_abrv': 'EC34', 'spot_status': '待機中'}]",121.61109705249443,25.05712848030788,319.0,77.0,0.0,"計時：小型車周一至周五30元/時(8-20)，夜間計時20元/時(22-8)，週六日與行政機關放假之紀念日與民俗日40元/時(8-20)，夜間計時20元/時(20-08)，全程以半小時計費。月租：小型車全日4,800元，日間3,500元(8-20)，夜間1,000元(周一至周五19-8及週六日與行政機關放假之紀念日與民俗日適用)。機車300元/月，隔日另計。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
91,105,77,7,-9,"[{'spot_abrv': 'EC99-107', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-108', 'spot_status': '待機中'}]",121.59282165200943,25.053558672758736,297.0,28.0,0.0,"半徑300公尺鄰近里優惠2,000元。機車計次20元，全日月票300元。本場提供計程車免費一小時服務。",0.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
92,106,0,70,-9,"[{'spot_abrv': 'EC81', 'spot_status': '準備充電'}, {'spot_abrv': 'EC82', 'spot_status': '充電中'}]",121.51626989662572,25.05655896022047,292.0,147.0,0.0,"計時：30元/時，以半小時計費，機車計次20元，隔日另計。月租：全日5,760元，里民4,608元，所在里4,032，機車月租300元。本場提供計程車免費一小時服務。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
93,107,58,20,-9,"[{'spot_abrv': 'EC61', 'spot_status': '待機中'}, {'spot_abrv': 'EC62', 'spot_status': '充電中'}]",121.56322742598948,25.03137022943796,237.0,51.0,0.0,"計時：小型車40元/時，全程以半小時計費。月票：小型車全日月票5,000元，日間月票3,000元(7-19)，夜間月票2,400元(19-8)。機車全日月票300元，計次：機車20元/次，隔日另計。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
94,109,130,-9,-9,,121.59041815232105,25.067711149423733,256.0,0.0,0.0,"計時：30元/時(07-22)，10元/時(22-07)，全程以半小時計費。月租：3,600元/月，全日里民優惠(湖元里、石潭里、寶湖里)2,880元/月，全日所在地里民優惠(湖興里)2,520元/月，夜間(19-08)1,500元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
95,110,10,-9,-9,,121.57018171047336,25.082431409840627,171.0,0.0,0.0,"計時20元/時，全程以半小時計費。月租：2,800元/月。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
96,111,33,0,-9,"[{'spot_abrv': 'EC91', 'spot_status': '待機中'}, {'spot_abrv': 'EC92', 'spot_status': '待機中'}]",121.52895666386179,25.109768700186404,155.0,0.0,0.0,"計時：週一至週五30元/時，小型車周六、日與行政機關放假之紀念日民俗日40元/時(全程以半小時計費)。月租：全日月票5,200元",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
97,112,6,29,-9,,121.52147277767956,25.05485858193854,57.0,82.0,0.0,"1.一班自用汽車採計時收費，每小時40元，全程以半小時計；機車每天每次10元。2.公務車及公務機車免費。3.長期停車月票:(1)日間7-19時:周一至周日每月6,600元,周一至周舞步寒假日每月5,500元。(2)夜間19時-翌日7時每月5,500元",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
98,113,53,36,-9,"[{'spot_abrv': 'EC99-113', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-114', 'spot_status': '待機中'}]",121.55130761169737,25.000192255754207,259.0,58.0,8.0,"計時：20元/時全程以半小時計費。月租：全日4,800元，所在里里民優惠2,700元，一般民眾及一般里民全日均以3,000元優惠；機車計次20元，機車月票300元。本場提供計程車免費一小時服務。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
99,114,55,83,-9,"[{'spot_abrv': 'EC99-153', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-154', 'spot_status': '待機中'}]",121.5402728472705,24.98869054885972,253.0,92.0,10.0,"計時：20元/時，全程以半小時計費。月租：全日4,800元，日間2,000元(7-19)，夜間月票1,200元(19-8)，所在里、里民全日月票3,000元，機車計次20元，機車月票300元。本場提供計程車免費一小時服務。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
100,115,846,-9,-9,,121.57852264269238,24.997713256010428,936.0,0.0,0.0,計次：50元/次，隔日另計。計時：週六及週日(含行政機關放假之紀念日及民俗節日)60元/時。大客車(週一至週五)：100元/次。月租：週一至週五非假日期間促銷月票500元(不含星期例假日、政府規定應放假之國定紀念日行政機關放假之紀念日及民俗節日、民俗日、春節等)。,50.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
101,116,119,1010,-9,,121.53403402582994,25.019146965619306,353.0,0.0,0.0,詳現場公告,,Wed Jun 03 19:00:00 CST 2020,19:00:00
102,119,62,37,-9,"[{'spot_abrv': 'EC73', 'spot_status': '待機中'}, {'spot_abrv': 'EC74', 'spot_status': '待機中'}]",121.51664380948068,25.074128263332824,272.0,109.0,0.0,"小型車計時：周一至周五30元/時，週六、日語行政機關放假之紀念日與民俗日40元/時，全程以半小時計費，小型車月票全日4,800元/月，里民優惠(大同區重慶里、至聖里)3,500元/月，所在里3,000元/月,機車計次20元,全日月票300元/月",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
103,120,275,125,-9,"[{'spot_abrv': 'EC31', 'spot_status': '待機中'}, {'spot_abrv': 'EC32', 'spot_status': '待機中'}]",121.61541475023873,25.057915856307588,408.0,198.0,0.0,"計時：小型車20元/時，全程以半小時計費。月租：小型車全日月票4,800元/月，日間3,000元/月(08-20)，夜間1,500元/月(19-08及週六、日與行政機關放假之紀念日、民俗日)，所在里(三重里)里民優惠全日3,360元/月，半徑300公尺(南港里、中南里、新富里)里民優惠全日3,840元/月；機車月票300元/月。計次：機車20元/次。109年1月16日至19日、1月31日至2月4日上午9時至下午5時，調整小型車費率為每小時40元。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
104,124,95,210,-9,,121.50256971711063,25.090978700130282,476.0,216.0,12.0,"每小時20元(全程以半小時計費)。月租全日優惠3,500元，所在里(永倫里)優惠3,000元，日間(08-18)2,000元，夜間(19-08)1,800元。機車計次20元(隔日另計)，月票300元。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
105,126,7,-9,-9,,121.55114217091484,25.04912480601212,289.0,634.0,0.0,"計時：汽車40元/時(08-22)，當日最高上限230元，30元/時(20-08)，全程以半小時計費。月租：汽車全日4,500元/月，日間3,500元/月，夜間3,000元/月，機車600元/月。計次：機車最高10/次(隔日另計)。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
106,127,17,-9,-9,,121.5193700693133,25.03835908675524,100.0,0.0,0.0,"30元/時(06-22)，全程以半小時計。月租：4,000元/月。大型重型機車比照小型車收費。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
107,128,28,96,-9,"[{'spot_abrv': 'EC77', 'spot_status': '待機中'}, {'spot_abrv': 'EC78', 'spot_status': '充電中'}]",121.57658546115688,24.989423867392958,234.0,188.0,0.0,"計時：20元/時，全程以半小時收費。月租：3,500元，所在里2,500元；一般里民3,000元；日間1,800元(8-20)；夜間月票2,000元(20-08及假日)，夜間月票(二)1,000元(15-01及假日)。 機車計次20元，機車月票3000",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
108,129,7,0,-9,,121.56375880087877,25.08472396229411,88.0,0.0,0.0,"計時：20元/時，全程以半小時計費。月租：全日4,800元/月，全日里民優惠(內湖區西康里、西安里、西湖里、中山區金泰里)、3,000元/月。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
109,131,0,-9,-9,,121.47337419365938,25.131102383723483,44.0,0.0,0.0,"計時：20元/時(06~24)、10元(00~06)/時；假日30元/時(11-22)、20元/時(6-11、22-24)、10元/時(00-06)。全程以半小時計費。全時月票：2,500元/月。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
110,132,0,-9,-9,,121.50144914380395,25.136874723412372,24.0,0.0,0.0,"計時：平日20元/時(06-24)、10元/時(00-06)；假日30元/時(11-22)、20元/時(6-11、22-24)、10元/時(00-06)。全程以半小時計費。全時月租：3,000元/月，限時月租：1,500元/月(周一~週五06-22時)。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
111,133,0,-9,-9,,121.50644047249996,25.120829257405862,37.0,0.0,0.0,"計時：30元/時(06-24)，10元/時(00-06)。全程以半小時計費。全日月租：3,500元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
112,134,0,-9,-9,,121.51453336026155,25.11600805963175,64.0,0.0,0.0,"計時：平日30元/時(06-24)，10元/時(00-06)，假日40元/時(06-24)，10元/時(00-06)。全程以半小時計費。全日月租：3,500元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
113,136,0,-9,-9,,121.52652418722069,25.0923255738238,139.0,151.0,0.0,小型車全日月票：5000/月。機車計次：20/次(隔日隔次另計，以凌晨2時為基準)，機車全日月票：300元/月。,0.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
114,138,18,-9,-9,,121.52282333960969,25.101658018480805,168.0,167.0,0.0,"小型車全日月租：4,000元/月，機車計次20元/次(隔日另計，以凌晨2時為基準)，全日月租：300元/月",0.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
115,139,0,-9,-9,,121.52282333960969,25.101658018480805,30.0,0.0,0.0,"小型車全日月租：4,000元/月，機車計次20元/次(隔日另計，以凌晨2時為基準)，全日月租：300元/月",0.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
116,140,-9,61,-9,,121.51966296981631,25.06314800005348,0.0,191.0,0.0,機車：20元/次，隔日隔次另計，以凌晨2時為基準。月租：300元/月。,20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
117,141,0,171,-9,,121.53902769018488,2.5099203347434123,0.0,319.0,0.0,計次：20元/次，隔日另計(凌晨2時為基準)月租：全日300元/月。,20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
118,161,20,-9,-9,,121.52226138942169,25.03903761580592,142.0,0.0,0.0,"計時：30元/時，全程以半小時計費。月租：全日月租4,100元/月；日間(07~19)3,300元/月，提前或延後出場，以每小時15元計費，夜間(19~07)2,500元/月，提前或延後出場，以每小時15元計費。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
119,165,67,36,-9,"[{'spot_abrv': 'EC99-109', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-110', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-111', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-112', 'spot_status': '待機中'}]",121.58701118847166,25.042124743659162,412.0,84.0,0.0,"計時20元(全程以半小時計費)，月租：全日優惠4,800元，所在里優惠3,000元，300公尺鄰近里優惠3,200元；夜間2,400元(週一至週五19-08及假日)。機車計次20元，全日月票300元。本場提供計程車免費一小時服務。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
120,173,67,-9,-9,,121.58445220318916,25.078305990417146,306.0,0.0,0.0,"計時：30元/時(06-22)，10元/時(22-06)，全程以半小時計費。月租：全時月票3,500元/月，限時月票1,800元/月。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
121,174,104,133,-9,,121.61851607965856,25.06101166357651,314.0,169.0,0.0,"計次：小型車100元/次，機車20元/次，隔日隔次另計，以凌晨2時為基準。月租：小型車全日1,800元/月，機車全日300元/月。",100.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
122,176,117,-9,-9,,121.52954222511187,25.11857992003776,230.0,69.0,0.0,"計時：汽車平日60元/時，假日80元/時，機車20元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小以半小時計。月租：汽車全日6,500元/月，日間3,500元/月(07~19)，夜間3,500元/月(18~09)/月，(身心障礙者比照收費)。",60.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
123,177,99,-9,-9,,121.56791712976386,25.039730235834465,172.0,247.0,0.0,小型車120元/時，機車60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,120.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
124,181,0,-9,-9,,121.55125709890123,25.062860549789324,115.0,0.0,0.0,40元/時(08-21)，10元/時(21-08)，30分鐘內出場者免費，停車逾1小時以上者，未滿半小時以半小時計費。,40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
125,182,84,-9,-9,,121.55241618430105,25.063024073381705,215.0,307.0,0.0,計時：汽車40元(08-21)/時，10元(21-翌日08)/時，進場未滿30分鐘免費，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。計次：機車20元/次(隔日另計)，進場未滿30分鐘免費。,40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
126,183,263,0,-9,,121.55344832944854,25.063058599064412,511.0,0.0,0.0,"計時：40元/時(08-21)，10元/時(21-08)，30分鐘內出場者免費，停車逾1小時以上者，未滿半小時以半小時計費。月租：汽車全日4,000元/月(附近里民)。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
127,184,-3,0,-9,,121.51661900423008,25.09532998647677,420.0,204.0,0.0,"計時：汽車30元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：汽車4,000/月，機車500元/月。計次：機車20元/次(隔日另計)。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
128,187,85,66,-9,"[{'spot_abrv': 'EC99-125', 'spot_status': '待機中'}, {'spot_abrv': 'EC99-126', 'spot_status': '待機中'}]",121.57229448751178,25.039581631247447,244.0,193.0,0.0,"計時：小型車週一至週五30元/時，週六、日與行政機關放假之紀念日及民俗日40元/時，全程以半小時計費；機車10元/時，當日當次最高收費上限20元(隔日另計)。月票：小型車全日月票5,200元，機車月票300元。",30.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
129,188,267,-9,-9,"[{'spot_abrv': 'EC37', 'spot_status': '待機中'}, {'spot_abrv': 'EC38', 'spot_status': '待機中'}]",121.57831797557269,25.04849732515049,447.0,0.0,0.0,"計時：小型車周一至周四40元/時，小型車周五至周日及行政機關放假之紀念日及民俗節日50元/時，全程以半小時計費；當日當次收費上限300元，隔日另計。月租：小型車全日月票5,500元，日間月票3,600元(7-19)。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
130,193,58,24,-9,"[{'spot_abrv': 'EC27', 'spot_status': '待機中'}, {'spot_abrv': 'EC28', 'spot_status': '待機中'}]",121.57819914618477,25.050516544525838,292.0,139.0,0.0,"計時：周一至周四小型車40元/時，周五至日及政府行政機關放假之紀念日及民俗日計時50元，全程以半小時計費。月租：全日月票4,800元，夜間月票2,000元(19-08)。，機車全日月票300元，計次：機車20元/次，隔日另計。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
131,194,427,691,-9,,121.56192890783916,25.04465893584923,560.0,1258.0,0.0,"汽車計時：平日40元假日60元/時，機車計時：10元/時，計次：1日30元/次。汽車月租：全天8,000元/月，機車月租：全天800元/月。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
132,195,6,0,-9,,121.49454507645174,25.03363964735622,72.0,0.0,0.0,"計時：20元/時(全程以半小時計費)。月租：4,800元/月，里民(糖?、青山、柳鄉、華江、綠堤、和平里)優惠3,000元。",20.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
133,196,0,0,-9,,121.59235251245389,25.068279700828985,72.0,0.0,0.0,"計時：40元/時，全程以半小時計費。月租：全日7,200元/月，全日里民優惠5,760元/月(湖興里、石潭里)，所在里里民優惠5,040元/月(寶湖里)。",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
134,197,-9,-9,-9,,121.61216351295195,25.06979132732676,39.0,0.0,0.0,"明湖里、葫洲里、康寧里、南湖里、五分里)；所在里全日里民優惠月票：5040元/月(優惠3,",40.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
135,199,68,-9,-9,,121.51662240116345,25.04785394089165,185.0,0.0,0.0,計時:平日60元/時(6-22)，夜間優惠30元/時(22-6)，假日:70元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小以半小時計，當日每次優惠最高600元(隔日另計)。月租:7000元/月,60.0,Wed Jun 03 19:00:00 CST 2020,19:00:00
